"","Reservoir","GTT.V..CTC.L.","brCpA","TAC.Bias","TGG.W..GTG.V.","CCG.P..TCT.S.","AGT.S..CGG.R.","TTG.Bias","AGG.Bias","TCA.Bias","UpU","NonBrApA","CGC.R..GTA.V.","brCpC","R.Bias","NonBrCpU","CAA.Bias","GGG.Bias","ACA.T..ATT.I.","brApA","GAA.Bias","TGG.W..TGA.X.","AGA.Bias","CpA","CTC.Bias","brUpU","ApC","NonBrUpG","ACA.Bias","TCT.Bias","TAA.X..AAA.K.","brUpG","UpA","NonBrCpC","GCG.Bias","NonBrApG","NonBrGpU","GpU","GTT.Bias","CpU","brUpC","brUpA","brApC","GpG","I.Bias","TTA.Bias","UpG","GGC.Bias","D.Bias","H.Bias","CGT.Bias","CpC","Y.Bias","X.Bias","ApG","GpA","GTG.Bias","ACT.Bias","T.Bias","brApG","brCpU","F.Bias","V.Bias","CCA.Bias","ATT.Bias","CTT.Bias","S.Bias","brGpC","GpC","N.Bias","W.Bias","brGpA","NonBrGpC","ApA","NonBrCpA","CTA.Bias","CTG.Bias","NonBrGpG","G.Bias","GCA.Bias","AGC.Bias","NonBrCpG","ATA.Bias","CpG","C.Bias","NonBrUpC","K.Bias","GGA.Bias","brApU","P.Bias","E.Bias","Q.Bias","M.Bias","NonBrUpU","CGA.Bias","NonBrUpA","AGT.Bias","UpC","ApU","brGpU","L.Bias","Artiodactyl","Carnivore","Fish","Galloanserae","Insect","Neoaves","Plant","Primate","Pterobat","Rodent","Vespbat"
"166","Primate",-9999,1.724069697,0.505617978,0.634336246,-9999,-9999,0.211640212,0.27027027,0.290076336,0.998583873,1.012587547,-9999,1.049215692,0.034498834,1.134051031,0.597826087,0.156028369,-0.651009396,0.749026686,0.679012346,0.634336246,0.472972973,1.34714105,0.111111111,0.823484225,1.142141325,0.96846126,0.366863905,0.160305344,0.634336246,2.141046832,0.860290113,1.200346861,0.041322314,0.781919147,1.178805787,1.016823228,0.275362319,1.043817868,0.851744258,1.263433843,1.125632282,1.215074986,0.06993007,0.185185185,1.408358609,0.212765957,0.064335664,0.026107226,0.094594595,1.124466568,0.041491841,0.000466,1.025902822,0.937007262,0.253623188,0.331360947,0.078787879,1.383268303,0.931595282,0.035897436,0.064335664,0.527131783,0.373333333,0.195767196,0.061072261,0.574135463,0.871226441,0.051748252,0.013519814,0.68504716,0.999815034,0.917608283,1.202778478,0.185185185,0.111111111,1.213005534,0.065734266,0.330578512,0.129770992,0.190440959,0.333333333,0.268069674,0.020979021,0.842320512,0.062470862,0.191489362,0.596293543,0.06013986,0.037762238,0.042890443,0.023310023,1.116424811,0.054054054,0.691297083,0.251908397,0.824643513,0.961061623,0.648056321,0.088111888,0.213928614018512,0.194157271762695,0,0,0,0,0,0.399875855784784,0.192038258434009,0,0
"167","Rodent",-9999,1.54965215,0.482352941,0.396415273,1.609437912,-9999,0.237762238,0.343558282,0.259259259,1.17391378,1.180586646,-9999,0.932492255,0.04890489,1.311867154,0.587719298,0.270718232,0.462262707,1.15658694,0.612068966,0.591174645,0.527607362,1.283399724,0.090909091,1.051678999,0.96395909,1.027364888,0.475308642,0.303703704,0.591174645,1.722365088,0.556632308,1.211682497,0.063492063,1.035663474,0.956904022,0.889829698,0.381818182,1.197582592,1.324097207,0.658828945,0.864229084,1.06087598,0.04890489,0.237762238,1.299121041,0.110497238,0.053105311,0.02160216,0.049079755,1.105658979,0.02550255,0.0012,1.077808863,1.155514709,0.336363636,0.302469136,0.04860486,1.071092088,1.037633869,0.052505251,0.066006601,0.37398374,0.441717791,0.2004662,0.081008101,0.807014,0.82341592,0.050105011,0.01170117,1.015347518,0.792026652,1.147642767,1.191788237,0.111888112,0.121212121,0.97521903,0.054305431,0.349206349,0.092592593,0.194124179,0.337423313,0.271882615,0.02970297,1.050680933,0.074107411,0.248618785,0.680312498,0.03690369,0.069606961,0.03420342,0.02550255,1.282332373,0.042944785,0.531118286,0.211111111,1.112465152,0.806346803,0.705957048,0.128712871,0,0,0,0,0,0,0,0,0,1,0
"168","Rodent",-9999,1.804967928,0.46,0.648411287,-9999,-9999,0.248157248,0.304054054,0.342679128,1.072640034,1.145092341,-9999,0.932682179,0.04336361,1.282860605,0.622047244,0.156976744,0.261492522,1.020806539,0.554054054,0.602469605,0.560810811,1.390522527,0.125307125,0.941005468,0.930928833,1.109783656,0.421965318,0.230529595,0.602469605,1.981581553,0.532853333,0.977473718,0.026785714,1.026865826,0.951936965,0.895623938,0.357843137,1.197053999,1.206422645,0.695537204,0.837836116,1.01360935,0.061236449,0.157248157,1.436561361,0.238372093,0.05332552,0.021681805,0.040540541,0.964460446,0.029299736,0.00117,1.072875196,1.169882805,0.31372549,0.329479769,0.050688544,1.080072824,1.076318242,0.048344565,0.059771462,0.389380531,0.421052632,0.184275184,0.094052154,0.726788189,0.850501146,0.058306475,0.012305889,1.067982456,0.870716775,1.084104142,1.207219659,0.14004914,0.144963145,0.964437234,0.050395546,0.464285714,0.133956386,0.142550977,0.244019139,0.164447352,0.026955757,1.240661243,0.073249341,0.273255814,0.702423711,0.033108702,0.065045415,0.037210665,0.028420744,1.184526389,0.047297297,0.478746549,0.186915888,1.21018782,0.893375132,0.741941,0.119249927,0,0,0,0,0,0,0,0,0,1,0
"169","Rodent",-9999,1.684066809,0.366071429,0.037401517,-9999,-9999,0.298507463,0.321212121,0.346570397,1.088842946,1.065414692,-9999,0.904298181,0.048990499,1.156118198,0.570093458,0.220338983,-0.069552939,0.962997997,0.50678733,0.531900724,0.56969697,1.410024731,0.067164179,0.876283398,0.982967632,1.082154416,0.447058824,0.198555957,0.531900724,1.702147906,0.610947822,1.107831668,0.082706767,1.05041052,0.934381229,0.918830943,0.334801762,1.117819549,1.271804848,0.855051282,0.895028514,0.989519102,0.058194774,0.191542289,1.331243511,0.15819209,0.058491686,0.024643705,0.036363636,1.02485221,0.033254157,0.00119,1.102820545,1.163024147,0.36123348,0.288235294,0.050475059,1.106604948,1.12607721,0.041567696,0.06739905,0.444444444,0.479591837,0.21641791,0.082244656,0.701915022,0.847835114,0.050178147,0.012470309,1.076493249,0.884182283,1.00811626,1.324824934,0.111940299,0.114427861,0.888522208,0.052553444,0.496240602,0.111913357,0.227686425,0.239795918,0.273331917,0.027315914,1.104123464,0.072149644,0.271186441,0.695634942,0.034738717,0.065617577,0.031769596,0.027909739,1.238664038,0.024242424,0.525824444,0.220216606,1.128018633,0.916421733,0.82566876,0.11935867,0,0,0,0,0,0,0,0,0,1,0
"170","Rodent",-0.380388153,1.645087078,0.372340426,-0.080381518,-9999,-9999,0.221686747,0.377358491,0.290780142,1.096847041,1.156763785,-9999,1.089348589,0.047491039,1.307710161,0.467741935,0.289617486,0.824401457,1.077071146,0.548387097,0.49192487,0.522012579,1.28328891,0.159036145,0.981199231,0.947922742,1.075262075,0.409356725,0.191489362,0.49192487,1.785321929,0.586530573,1.087373876,0.048,1.09658247,0.965590112,0.904756653,0.317180617,1.234756472,1.078289943,0.792746041,0.838161454,1.097881115,0.052867384,0.163855422,1.33407879,0.136612022,0.053166069,0.022102748,0.025157233,1.107331835,0.028076464,0.00119,1.094880917,1.12339344,0.36123348,0.274853801,0.051075269,1.014014766,1.144553571,0.048088411,0.067801673,0.322834646,0.446327684,0.159036145,0.084229391,0.722762414,0.820359993,0.052270012,0.011648746,1.017991294,0.815387206,1.103168348,1.113451168,0.146987952,0.14939759,0.981312258,0.054659498,0.344,0.131205674,0.160289793,0.271186441,0.241692463,0.027777778,1.187526733,0.071983274,0.267759563,0.631041624,0.037933094,0.064814815,0.037037037,0.024492234,1.223672125,0.025157233,0.526614062,0.237588652,1.133609496,0.84057675,0.754620609,0.1239546,0,0,0,0,0,0,0,0,0,1,0
"171","Vespbat",-0.651125426,2.086873656,0.335078534,-9999,-9999,-9999,0.242727273,0.072941176,0.186304129,0.971111827,1.392066548,-9999,0.713928898,0.031437236,1.389061374,0.566860465,0.01912261,-1.665082365,0.727545727,0.663194444,0.184556825,0.327058824,1.335796943,0.061818182,0.750517754,1.196130623,0.699292553,0.321204517,0.357502518,0.184556825,2.51455042,0.801755444,0.928813492,0.030701754,0.796598633,1.377228871,1.102768081,0.553956835,1.162695101,0.93088497,1.528100977,1.26435351,0.823262233,0.054367927,0.159090909,1.432936182,0.186726659,0.055329536,0.018270582,0.385882353,0.809613223,0.042384792,0.000518,0.914237257,0.886281603,0.129496403,0.514429109,0.058954065,1.128572424,0.757912018,0.059989644,0.102818256,0.293333333,0.60952381,0.39,0.073452178,0.798468007,1.186084502,0.063096383,0.010799615,0.572650774,1.385574571,1.135399298,1.141045328,0.074545455,0.071818182,0.896377833,0.065759302,0.25877193,0.078549849,0.377883974,0.198639456,0.462279337,0.034174125,0.811933561,0.058362305,0.116985377,0.466601956,0.033286486,0.042606702,0.025445669,0.020119831,1.045263403,0.035294118,0.463261932,0.283987915,0.831850251,0.852886461,0.479823427,0.081366965,0.200330750758914,0,0,0,0,0,0,0.202024149336233,0.196253001676408,0,0.401392098228445
"172","Vespbat",-0.294195449,1.991595469,0.317647059,0.429833699,-9999,-9999,0.299737073,0.143149284,0.155885472,1.001760181,1.412387511,-9999,0.944941846,0.035623224,1.258220991,0.316753927,0.023109244,-0.304495818,0.697686242,0.4625,0.18496736,0.130879346,1.307640234,0.086765995,0.765047427,1.190512788,0.729305279,0.240328253,0.321314952,0.18496736,2.258900753,0.848440695,1.131112944,0.086407767,0.992114569,1.290652042,1.083995946,0.583676269,1.064390684,0.805943786,1.801194014,1.195817582,0.828570825,0.045749253,0.098159509,1.37630946,0.253151261,0.052961317,0.017920886,0.45398773,1.009420336,0.043345232,0.000583,0.933543513,0.860533911,0.191358025,0.50996483,0.062140307,0.826135369,0.715994703,0.058789247,0.106214031,0.329690346,0.656050955,0.386503067,0.068696729,1.04579744,1.234896558,0.052815619,0.012238654,0.671995546,1.321887839,1.120581192,1.17528985,0.041191937,0.087642419,0.810372261,0.069352371,0.217475728,0.083775186,0.500740508,0.157643312,0.593958399,0.034166242,0.684037335,0.052524222,0.06302521,0.358670843,0.039994172,0.040795512,0.027828367,0.02010636,1.081269743,0.044989775,0.443970104,0.265111347,0.709845508,0.861965254,0.566987105,0.083120857,0.198100201323626,0,0,0,0,0,0,0.201736381172731,0.202250219715114,0,0.397913197788529
"173","Plant",0.193443125,1.784093591,0.353535354,0.112477983,-9999,-9999,0.248291572,0.28,0.229376258,1.041514815,1.066248,-9999,1.080844147,0.034598656,1.355789113,0.592105263,0.121212121,-0.546014073,0.970304305,0.680851064,0.649939733,0.622857143,1.26818623,0.082004556,1.050279432,0.874958874,1.016304243,0.535211268,0.356136821,0.649939733,1.958510052,0.668968458,0.968230346,0.01010101,0.930145545,0.875501879,0.793327717,0.386524823,1.205085085,1.032830164,0.891177243,0.686189843,0.902430526,0.078884935,0.227790433,1.400060903,0.121212121,0.059311981,0.018782127,0.022857143,0.949274876,0.039145907,0.000989,1.086508986,1.220973061,0.223404255,0.313380282,0.056148675,1.24169997,1.014304062,0.049426651,0.055753262,0.376623377,0.293233083,0.189066059,0.098260182,0.689204153,0.998403285,0.064452353,0.007710558,1.077011343,1.136285434,1.02622756,1.093618191,0.143507973,0.109339408,0.879025246,0.039145907,0.404040404,0.171026157,0.145596462,0.443609023,0.225854443,0.022736259,1.316640188,0.086002372,0.444444444,0.684904757,0.030446817,0.065045473,0.030051404,0.037168841,1.068199782,0.028571429,0.57677122,0.146881288,1.184473596,0.981409313,0.567967915,0.086793199,0,0,0,0,0,0,1,0,0,0,0
"174","Rodent",-9999,1.665022781,0.376344086,0.749500117,-9999,-9999,0.229166667,0.333333333,0.287671233,1.129311521,1.124508876,-9999,1.128606647,0.047377831,1.285261612,0.561983471,0.209876543,-0.640979545,1.070242656,0.579439252,0.751732701,0.547169811,1.341717428,0.111111111,1.03432043,0.949872964,1.058857274,0.526627219,0.22260274,0.751732701,1.756570107,0.578528783,1.016772568,0.023255814,1.038960007,0.962597522,0.91322614,0.351598174,1.154651056,1.212643765,0.734187656,0.8243761,1.045799054,0.056912992,0.217592593,1.324097654,0.12962963,0.056912992,0.021454112,0.031446541,1.050294072,0.027711561,0.00119,1.096039934,1.143381973,0.315068493,0.301775148,0.050357569,1.100932958,0.960009647,0.047079857,0.065256257,0.427272727,0.42408377,0.173611111,0.087008343,0.68401959,0.825134386,0.055125149,0.011323004,0.991231454,0.853248167,1.087602823,1.206541346,0.12037037,0.148148148,0.922397258,0.048271752,0.364341085,0.116438356,0.197798439,0.298429319,0.250902932,0.02443385,1.173754896,0.073897497,0.283950617,0.694792221,0.032777116,0.063766389,0.036054827,0.025923719,1.241749132,0.031446541,0.533814401,0.215753425,1.158565127,0.858567106,0.771065839,0.128724672,0,0,0,0,0,0,0,0,0,1,0
"175","Rodent",1.007406696,1.646707702,0.333333333,-0.434452645,-9999,-9999,0.225063939,0.344155844,0.35483871,1.095161554,1.091096097,-9999,1.089285116,0.045833333,1.222357286,0.607142857,0.251461988,-0.122624281,1.03358058,0.478672986,0.755721547,0.545454545,1.381562989,0.145780051,0.992336596,0.9406008,1.030381245,0.516129032,0.190322581,0.755721547,1.847772531,0.604831134,1.076308402,0.041666667,1.061880037,0.944714444,0.872878612,0.357843137,1.115782431,1.039285498,0.857963334,0.953648905,1.101046514,0.067261905,0.184143223,1.339471907,0.175438596,0.058630952,0.023214286,0.051948052,1.073472843,0.030357143,0.00119,1.050091222,1.139155047,0.308823529,0.322580645,0.046130952,0.947582279,0.95789567,0.047916667,0.060714286,0.424778761,0.438053097,0.186700767,0.092261905,0.746325562,0.830358618,0.051488095,0.012797619,0.991378098,0.83398163,1.05325547,1.279704788,0.112531969,0.145780051,0.996296497,0.050892857,0.433333333,0.087096774,0.138338185,0.32300885,0.221428965,0.027380952,1.234139043,0.075892857,0.263157895,0.743336654,0.033630952,0.062797619,0.033333333,0.026190476,1.193441546,0.032467532,0.510424717,0.232258065,1.149177328,0.937755882,0.687856928,0.116369048,0,0,0,0,0,0,0,0,0,1,0
"176","Rodent",-9999,1.495214247,0.43220339,0.509331972,1.64750986,-9999,0.256157635,0.450980392,0.311111111,1.055499915,1.08636409,-9999,1.200692008,0.045441045,1.312434534,0.591666667,0.222826087,-0.68152665,0.98151719,0.591549296,0.74797855,0.470588235,1.353910566,0.086206897,0.857060567,0.999182283,1.045962697,0.469512195,0.248148148,0.74797855,1.759466353,0.674308161,1.08785986,0.044776119,0.971622908,0.919249155,0.886577923,0.434977578,1.180207094,1.26923205,0.951788549,1.028707402,1.130738913,0.062073062,0.201970443,1.330635149,0.152173913,0.057024057,0.022275022,0.006535948,1.095546096,0.035046035,0.00119,1.031855439,1.110276452,0.30044843,0.323170732,0.048708049,1.049909699,0.997738563,0.04009504,0.066231066,0.456896552,0.421052632,0.189655172,0.08019008,0.607336842,0.808882339,0.054351054,0.012474012,0.997226058,0.882433967,1.031646535,1.33388137,0.123152709,0.142857143,1.014874087,0.054648055,0.52238806,0.092592593,0.169233911,0.401913876,0.185424855,0.026433026,1.060521744,0.072765073,0.304347826,0.744877995,0.034452034,0.063261063,0.035640036,0.027324027,1.193190977,0.045751634,0.571608112,0.218518519,1.095165809,0.93766001,0.760157793,0.120582121,0,0,0,0,0,0,0,0,0,1,0
"177","Rodent",0.07855888,1.764003027,0.516949153,-0.253386968,-9999,-9999,0.23857868,0.343949045,0.329861111,1.076075305,1.066046239,-9999,1.074120791,0.046546101,1.253032836,0.487603306,0.268571429,0.615704096,0.906151059,0.439814815,0.754230538,0.554140127,1.399593402,0.111675127,0.919117465,1.042250406,1.033813453,0.488235294,0.215277778,0.754230538,1.811886262,0.615907413,1.013479448,0.080882353,1.122804562,0.978306691,0.919308691,0.394190871,1.174166907,1.045697856,0.813661504,0.893237201,1.026075845,0.054254373,0.175126904,1.345028823,0.165714286,0.057219093,0.024310703,0.038216561,1.027047507,0.034983694,0.00119,1.128900142,1.174112664,0.286307054,0.305882353,0.050400237,1.05354685,1.082389009,0.04180255,0.071449748,0.389830508,0.442622951,0.182741117,0.085383931,0.736352523,0.800086156,0.052179069,0.012155351,1.13187747,0.782075861,0.980479255,1.273844441,0.14213198,0.149746193,0.91339836,0.051882597,0.426470588,0.072916667,0.16986263,0.256830601,0.226573071,0.027275422,1.158410219,0.069967388,0.234285714,0.759929141,0.034983694,0.064037948,0.03587311,0.02697895,1.201204894,0.025477707,0.559590465,0.201388889,1.099586273,0.887227222,0.73754429,0.116809961,0,0,0,0,0,0,0,0,0,1,0
"178","Galloanserae",-0.066804685,1.197903978,0.269624573,0.670079316,-9999,1.399872723,0.211367673,0.192575406,0.223792697,1.018756677,1.202157037,-9999,1.078046722,0.033454941,1.340386278,0.614678899,0.060301508,-0.490072609,0.905298031,0.590219224,0.187353676,0.313225058,1.27142903,0.070159858,0.828121434,1.127344997,0.728759488,0.379403794,0.322732627,0.187353676,2.046341996,0.893296038,1.071854536,0.073115861,0.832325749,1.291867764,1.083480306,0.499602228,1.13255907,1.056392218,1.467144381,1.388573816,0.907511811,0.051618412,0.231793961,1.27582453,0.145728643,0.057129551,0.017930606,0.26450116,0.982437113,0.0454863,0.000854,1.053882037,0.868457871,0.180588703,0.487804878,0.057284794,1.415680932,0.802467432,0.056508577,0.097570442,0.419222904,0.491729323,0.29928952,0.0659008,0.929924773,1.188825858,0.052549872,0.014282388,0.543686674,1.333487361,1.070573532,1.418767533,0.115452931,0.071936057,0.897669857,0.061786851,0.381327334,0.069493522,0.432808141,0.398496241,0.46179345,0.032756346,0.690524025,0.063261663,0.195979899,0.474566064,0.037956998,0.046029651,0.033843049,0.017309633,1.085101945,0.064965197,0.623716043,0.314487633,0.774730446,0.84028547,0.575133653,0.087402003,0.369392852329459,0,0,0.262100370201503,0,0,0,0,0,0,0.368506777469038
"179","Carnivore",-9999,1.774005063,0.739583333,0.632165844,1.945429264,-9999,0.138888889,0.209302326,0.312169312,1.014297169,1.187166795,-9999,0.912742038,0.047742413,1.041045512,0.703703704,0.17877095,0.907451167,1.114918494,0.530769231,0.632165844,0.240310078,1.250512714,0.351851852,0.815532933,1.089637737,0.907815163,0.351758794,0.169312169,0.632165844,2.379910272,0.474096114,0.905800215,0.142105263,0.734196397,1.133871903,1.019426718,0.354166667,1.031339556,0.849209984,0.525105682,0.80351994,1.095403469,0.060325685,0.023148148,1.435812279,0.240223464,0.062176166,0.027017024,0.186046512,0.915765999,0.035529238,0.00111,0.798377772,1.087445586,0.229166667,0.206030151,0.073649149,0.860072298,1.090908211,0.037749815,0.071058475,0.441558442,0.312883436,0.217592593,0.069948187,0.52761058,0.807603263,0.049222798,0.015173945,0.909375806,0.905882669,1.121628194,1.029550385,0.12037037,0.148148148,1.092537395,0.066247224,0.331578947,0.079365079,0.49185382,0.128834356,0.755700739,0.018504811,1.370911677,0.0588453,0.268156425,0.73115981,0.056994819,0.048112509,0.029977794,0.020355292,1.179032897,0.069767442,0.48443099,0.084656085,1.176655502,0.944368873,0.754438415,0.079940785,0.223290179506317,0.776709820493683,0,0,0,0,0,0,0,0,0
"180","Neoaves",-0.699212009,1.279368495,0.243498818,0.73013575,-9999,-9999,0.257250946,0.137254902,0.326530612,1.020407514,1.129380608,0.48864492,1.133210632,0.035987299,1.293848149,0.631443299,0.068807339,0.197210032,0.910585708,0.588059701,-9999,0.297385621,1.328182004,0.061790668,0.848456093,1.165201314,0.756675064,0.361904762,0.33580705,0.22547999,2.220318224,0.875002022,1.136901051,0.045380875,0.735341617,1.25201951,1.039011614,0.561452514,1.051983249,1.103772972,1.40220805,1.501867364,0.981437578,0.062213336,0.281210593,1.393040703,0.146788991,0.053157709,0.025049982,0.336601307,1.025255682,0.049747148,0.00106,0.943078397,0.862043512,0.160614525,0.461904762,0.074091497,1.256353713,0.642234767,0.042926026,0.084205575,0.364089776,0.580340265,0.255989912,0.063389392,0.906746385,1.165862935,0.054921792,0.009408444,0.515725444,1.312782273,1.024857761,1.482895893,0.075662043,0.068095839,0.932661643,0.05127602,0.307941653,0.050092764,0.433745902,0.308128544,0.399253062,0.027284488,0.632505262,0.05021757,0.151376147,0.537041996,0.047159826,0.03939786,0.045630954,0.017052805,1.061974527,0.075163399,0.615419395,0.181818182,0.74683759,0.918568898,0.509929544,0.093261202,0.200294629992043,0,0,0,0,0.799705370007957,0,0,0,0,0
"181","Galloanserae",1.145132304,1.612420042,0.642857143,0.451985124,-9999,1.020735011,0.251633987,0.242718447,0.331606218,1.111282365,1.022609024,-9999,1.043683645,0.060110884,1.131713592,0.563218391,0.212418301,-10000,0.902460203,0.576923077,0.440519708,0.402912621,1.283169757,0.156862745,1.008766667,1.041889974,1.395080603,0.416326531,0.103626943,0.440519708,1.611863469,0.527392332,1.152174135,0.14,0.755055966,0.892851586,0.837938608,0.193181818,1.079155722,0.875372714,0.62029098,0.747789005,1.051008597,0.051940473,0.062091503,1.42514269,0.147058824,0.045520864,0.021009629,0.04368932,1.098641605,0.024511234,0.000292,0.951427694,1.138883708,0.477272727,0.146938776,0.0714911,1.164884879,1.212672293,0.031514444,0.077035308,0.516556291,0.325842697,0.117647059,0.056317479,0.755679076,0.904224245,0.037934053,0.028012839,1.05759285,0.944499522,1.002117053,1.113852207,0.130718954,0.281045752,0.995020019,0.089290925,0.284,0.238341969,0.428657475,0.297752809,0.57482827,0.017799825,1.10591955,0.05719288,0.506535948,0.886129971,0.044061862,0.060694485,0.025386636,0.037642253,1.324364687,0.09223301,0.527341034,0.134715026,0.971670092,1.018683403,0.790129151,0.089290925,0,0,0,0,0,1,0,0,0,0,0
"182","Neoaves",-0.13917596,1.428819822,0.578313253,-0.051735674,-9999,1.595787748,0.162162162,0.225806452,0.214788732,0.996161695,1.123746143,-9999,0.935640887,0.055098867,1.092454025,0.5,0.187022901,-9999,0.698110351,0.576419214,0.448545051,0.245967742,1.147831631,0.143243243,0.852744261,1.038317542,1.145098372,0.295819936,0.14084507,0.448545051,1.364526174,0.865297912,1.007321502,0.156334232,0.829137633,1.070418043,1.029157623,0.200589971,0.996775589,0.909133692,1.273953495,0.957995899,0.919743469,0.055543213,0.113513514,1.233882526,0.312977099,0.050433237,0.030659853,0.14516129,0.972802408,0.036880693,0.000889,1.014148279,1.004560743,0.351032448,0.225080386,0.069095756,1.256189573,0.904610638,0.029993335,0.075316596,0.343042071,0.308,0.118918919,0.06309709,0.75994832,1.048431949,0.03665852,0.011330815,0.922559548,1.146094595,0.965926745,1.04428439,0.159459459,0.302702703,0.810597744,0.058209287,0.35309973,0.197183099,0.669749029,0.312,0.860956076,0.029326816,0.98783596,0.064207954,0.305343511,0.82190548,0.068651411,0.050877583,0.032437236,0.016662964,1.144321507,0.100806452,0.741262739,0.14084507,0.928356268,0.981389057,0.915035199,0.082203955,0,0,0,0,0,1,0,0,0,0,0
